5/1|normal (m.) / normale (f.) / normaux (m. pl.) / normales (f. pl.)	-	Ce n'est pas [normal] !
5/1|la culture	-	J'aime découvrir la [culture] d'autres pays.
5/1|le cliché	-	Les Français mangent toujours des baguettes ? C'est un [cliché] !
5/1|chinois/chinoise	-	Ce soir, nous mangeons dans un restaurant [chinois].
5/1|génial (m.) / géniale (f.) / géniaux (m. pl.) / géniales (f. pl.)	-	Ton idée est [géniale] !
5/1|voir qn/qc	-	Tu as [vu] le nouveau film ?
5/1|être d'origine (f.) (allemande/française)	-	Mon père [est d'origine] italienne.
5/1|asiatique	-	J'adore la cuisine [asiatique].
5/1|l'Asie	-	La Chine se trouve en [Asie].
5/1|le thème	-	Le [thème] de l'exposé, c'est l'environnement.
5/1|critiquer (qn/qc)	-	Il [critique] toujours tout.
5/1|national (m.) / nationale (f.) / nationaux (m. pl.) / nationales (f. pl.)	-	Le 14 juillet, c'est la fête [nationale].
5/1|l'humour	-	J'aime son [humour].
5/1|avant	-	[Avant], j'habitais à Lyon.
5/1|faire des études	-	Ma sœur [fait des études] de médecine.
5/1|l'ingénieur / l'ingénieure	-	Ma mère est [ingénieure].
5/1|original (m.) / originale (f.) / originaux (m. pl.) / originales (f. pl.)	-	Ton cadeau est très [original] !
5/1|adulte	-	Plus tard, quand je serai [adulte], j'habiterai à Paris.
5/1|polonais/polonaise	-	Ma grand-mère est [polonaise].
5/1|séparé/séparée	-	Mes parents sont [séparés].
5/1|la beauté	-	La [beauté] de ce paysage est impressionnante.
5/1|le policier / la policière	-	La [policière] aide les enfants à traverser.
5/1|l'émission	-	Tu as regardé l'[émission] hier soir ?
5/1|l'avis	-	Je voudrais ton [avis].
5/1|autre chose	-	Tu veux [autre chose] ?
5/2|finir qc	-	Je [finis] mes devoirs et j'arrive.
5/2|grandir	-	J'ai [grandi] à la campagne.
5/2|réussir (qc)	-	Elle a [réussi] son examen.
5/2|choisir qn/qc	-	Je ne sais pas quel gâteau [choisir].
5/2|quitter qn/qc	-	Nous avons [quitté] Paris il y a deux ans.
5/2|participer à qc	-	Notre classe [participe à] un concours.
5/2|baisser les bras	-	Ne [baisse pas les bras], tu vas y arriver !
5/2|encourager qn	-	Les supporters [encouragent] leur équipe.
5/2|perdre (qn/qc)	-	J'ai [perdu] mon portable.
5/2|les médias	-	Les [médias] parlent beaucoup de ce film.
5/2|l'album	-	Son nouvel [album] sort en mai.
5/2|le concert	-	Hier soir, nous sommes allés à un [concert].
5/2|les hauts et les bas	-	Dans la vie, il y a [les hauts et les bas].
5/2|marocain/marocaine	-	Le couscous est un plat [marocain].
5/2|tout le / toute la, tous les / toutes les	-	J'ai mangé [tout le] gâteau !
5/2|tomber amoureux/amoureuse (de qn)	-	Dans le film, elle [tombe amoureuse] d'un pilote.
5/2|difficile	-	Cet exercice est très [difficile].
5/2|le jury	-	Le [jury] a choisi la meilleure chanson.
5/2|la perruque	-	Pour la fête, il porte une [perruque] rose.
5/2|le bac (fam.) / le baccalauréat	-	Ma sœur passe le [bac] cette année.
5/2|homosexuel/homosexuelle	-	Le personnage principal du film est [homosexuel].
M5|le blog	-	Elle écrit un [blog] sur ses voyages.
M5|l'avion	-	Nous allons à La Réunion en [avion].
M5|durer	-	Le voyage [dure] onze heures.
M5|préparer qc	-	Ma grand-mère [prépare] un curry.
M5|la personne	-	Il y a combien de [personnes] dans ta famille ?
M5|le bonbon	-	Ne mange pas trop de [bonbons] !
M5|le piment	-	Attention, ce [piment] est très fort !
M5|le Réunionnais / la Réunionnaise	-	Mon ami est un [Réunionnais] de Saint-Denis.
M5|le Français / la Française	-	Beaucoup de [Français] passent leurs vacances en Espagne.
M5|le continent	-	L'Afrique est un grand [continent].
M5|créole	-	Sur l'île, on parle français et [créole].
M5|ça sent	-	Mmh, [ça sent] bon !
M5|nager	-	En été, nous [nageons] dans la mer.
M5|beau/bel (m.) / belle (f.) / beaux (m. pl.) / belles (f. pl.)	-	C'est une très [belle] plage.
M5|la cascade	-	Nous avons pris une photo devant la [cascade].
M5|la forêt	-	Nous nous promenons dans la [forêt].
M5|vieux/vieil (m.) / vieille (f.) / vieux (m. pl.) / vieilles (f. pl.)	-	J'habite dans une [vieille] maison.
M5|nouveau/nouvel (m.) / nouvelle (f.) / nouveaux (m. pl.) / nouvelles (f. pl.)	-	J'ai un [nouveau] vélo.
M5|le paysage	-	Le [paysage] est magnifique.
M5|la course	-	Il a gagné la [course].
M5|fou/folle	-	Tu es [fou] !
M5|la région	-	La Bretagne est une belle [région].
M5|la capitale	-	Paris est la [capitale] de la France.
M5|l'habitant / l'habitante	-	Mon village a mille [habitants].
M5|l'été	-	En [été], il fait chaud.
M5|le printemps	-	Au [printemps], les fleurs poussent.
M5|l'automne	-	En [automne], les feuilles tombent.
M5|l'hiver	-	En [hiver], il neige souvent dans les Alpes.
M5|actif/active	-	Mon grand-père est encore très [actif].
M5|le centre	-	Le cinéma est dans le [centre] de la ville.
